Height_cm,Weight_kg,Gender
161.7,54.4,Female
162.6,69.3,Female
181.1,95.1,Male
177.8,90.7,Male
182.9,99.2,Male
154.3,48.4,Female
162.4,66.5,Female
186.8,101.9,Male
189.5,94.9,Male
176.3,77.0,Male
170.0,74.2,Male
179.3,93.5,Male
158.9,67.5,Female
164.8,72.2,Female
167.5,73.0,Female
158.1,69.6,Female
168.8,61.7,Male
164.9,59.0,Female
157.5,54.7,Female
166.3,71.3,Female
181.9,88.9,Male
170.0,81.4,Male
173.7,74.8,Male
161.2,67.8,Female
163.8,67.9,Female
171.8,66.9,Male
179.2,80.0,Male
177.8,80.1,Male
171.0,74.0,Male
157.9,65.2,Female
170.6,68.6,Female
165.6,73.2,Male
170.3,77.9,Male
176.8,88.3,Male
159.1,73.6,Female
167.1,76.4,Female
163.6,58.6,Female
185.0,94.9,Male
175.1,81.8,Male
148.6,58.2,Female
172.6,78.9,Female
171.5,74.0,Male
170.6,91.0,Male
153.5,59.8,Female
162.8,65.8,Female
172.2,74.8,Male
176.3,76.5,Male
168.6,88.2,Female
175.1,83.4,Male
154.4,54.6,Female
156.0,70.1,Female
163.6,60.1,Female
166.4,73.2,Male
158.5,58.3,Female
160.4,61.2,Female
156.7,58.0,Female
165.2,71.3,Female
181.5,84.8,Male
175.6,87.3,Male
153.7,55.6,Female
185.9,81.8,Male
180.7,74.5,Male
178.8,93.4,Male
173.9,79.2,Male
157.0,65.6,Female
151.2,58.9,Female
179.2,85.5,Male
170.9,74.0,Male
179.9,79.1,Male
180.1,83.3,Male
163.5,63.2,Female
160.8,69.3,Female
181.0,97.3,Male
184.2,93.2,Male
151.8,61.3,Female
186.0,80.8,Male
172.8,76.4,Male
179.4,86.0,Male
171.1,81.8,Female
176.5,77.1,Male
157.3,57.3,Female
158.0,56.1,Female
154.4,60.4,Female
174.3,83.4,Male
184.4,96.7,Male
162.4,73.4,Female
170.8,74.5,Male
163.5,59.4,Female
168.2,83.9,Male
165.6,61.9,Male
163.8,69.9,Female
166.7,66.7,Male
174.4,79.3,Male
181.8,83.6,Male
159.4,63.7,Female
155.2,48.8,Female
178.8,73.4,Male
161.9,61.9,Female
166.1,77.2,Female
170.5,75.8,Male
150.2,53.4,Female
167.1,71.6,Male
169.3,84.7,Male
167.8,80.6,Female
171.5,67.7,Male
166.5,82.8,Female
163.7,62.8,Female
167.2,78.1,Male
156.2,64.5,Female
173.1,67.8,Female
168.2,74.5,Male
185.4,85.8,Male
165.8,76.1,Female
187.8,106.2,Male
177.1,77.4,Male
153.7,56.8,Female
165.4,80.9,Female
181.1,91.0,Male
171.8,75.1,Male
163.6,61.6,Female
176.2,88.9,Male
180.1,82.8,Male
155.6,54.4,Female
171.1,74.4,Female
165.3,57.3,Female
185.6,92.2,Male
185.9,99.8,Male
167.2,74.4,Female
178.4,81.9,Male
151.9,68.8,Female
162.5,74.7,Male
158.4,53.2,Female
179.8,79.2,Male
152.8,59.4,Male
161.0,62.7,Female
184.2,84.8,Male
176.3,93.2,Male
181.6,78.9,Male
170.4,82.4,Male
191.9,94.0,Male
154.9,57.7,Female
166.8,72.6,Male
152.8,50.0,Female
181.1,92.3,Male
161.3,69.4,Female
182.8,83.2,Male
158.2,56.9,Female
153.7,61.3,Female
153.1,63.3,Female
159.1,63.0,Female
178.4,83.8,Male
171.4,80.2,Female
170.7,69.0,Male
154.1,48.9,Female
160.6,56.0,Female
163.0,74.1,Male
167.6,74.4,Female
162.7,81.8,Female
166.7,69.1,Female
161.4,74.4,Female
164.5,65.7,Female
155.7,51.8,Female
159.7,64.8,Female
168.1,81.7,Male
178.0,97.4,Male
171.3,84.2,Male
178.6,85.4,Male
172.1,75.3,Male
154.7,67.5,Female
160.5,67.7,Female
157.6,53.5,Female
150.8,60.0,Female
161.4,68.7,Female
165.8,63.0,Female
154.4,55.9,Female
161.6,63.2,Female
184.4,90.1,Male
162.3,67.4,Female
154.1,61.4,Female
182.7,87.8,Male
153.0,49.2,Female
167.1,70.8,Male
165.3,61.4,Male
177.3,90.2,Male
183.6,90.7,Male
159.4,56.3,Female
175.3,70.6,Male
161.2,64.8,Female
168.3,54.5,Female
164.3,63.4,Female
164.1,70.0,Female
170.4,73.7,Male
162.8,62.2,Female
156.2,56.7,Female
174.4,87.0,Male
192.4,95.4,Male
175.8,81.7,Male
163.9,73.5,Male
188.9,105.6,Male
162.7,60.4,Female
173.3,63.5,Male
160.9,67.1,Female
171.9,84.7,Male
176.4,80.2,Male
166.6,81.0,Female
173.9,77.7,Male
184.0,97.8,Male
159.7,70.8,Female
160.4,63.5,Female
167.3,61.9,Male
160.5,65.1,Female
178.1,81.9,Male
178.8,85.4,Male
165.5,60.1,Female
188.6,104.2,Male
191.6,99.8,Male
162.9,63.7,Female
174.4,81.4,Male
159.2,60.0,Female
177.0,73.6,Male
158.1,65.4,Female
162.0,60.4,Female
170.1,75.6,Male
174.5,83.9,Male
182.2,98.4,Male
156.8,50.6,Female
178.7,79.5,Male
156.3,50.7,Female
174.6,100.5,Male
178.6,85.8,Male
160.2,58.6,Female
176.8,73.1,Male
149.9,49.7,Female
153.0,57.3,Female
158.4,60.3,Female
158.3,62.7,Female
165.5,72.8,Female
157.6,54.8,Female
170.1,89.4,Female
166.0,67.4,Female
163.1,67.8,Female
170.0,73.2,Male
164.3,78.7,Male
166.0,55.6,Female
167.1,84.5,Male
160.4,58.0,Female
151.3,58.4,Female
161.5,50.5,Female
170.6,66.6,Male
165.5,63.3,Female
165.3,84.4,Female
159.5,69.9,Female
155.0,51.4,Female
171.5,73.6,Male
167.6,70.3,Female
164.7,77.4,Female
179.8,89.3,Male
173.0,86.8,Male
168.9,78.7,Female
157.4,49.1,Female
170.9,79.1,Male
149.8,58.0,Female
160.2,76.4,Male
158.0,71.3,Female
169.4,68.4,Male
161.5,66.7,Female
159.3,57.4,Female
150.3,53.3,Female
158.4,60.5,Female
177.5,93.8,Male
156.8,49.7,Female
162.3,68.6,Female
178.7,79.4,Female
167.8,72.1,Female
180.5,79.5,Male
156.1,64.2,Female
162.9,65.0,Female
154.2,73.0,Female
174.7,76.2,Male
164.2,72.9,Female
156.7,62.4,Female
171.8,78.9,Female
170.7,67.4,Female
179.8,85.2,Male
192.1,89.9,Male
160.8,58.7,Female
174.7,86.9,Male
163.8,68.3,Female
167.4,81.3,Female
172.4,69.6,Male
173.6,78.2,Female
159.6,57.1,Female
177.6,65.2,Male
174.6,67.2,Male
179.1,75.5,Male
152.7,61.9,Female
160.2,60.6,Female
154.3,61.7,Female
164.8,58.2,Female
159.4,56.5,Female
164.1,59.9,Female
176.7,87.5,Male
165.9,65.0,Male
159.3,57.3,Female
183.1,83.2,Male
171.5,74.1,Male
162.6,64.4,Male
152.9,45.3,Female
166.7,64.4,Male
173.8,78.7,Male
155.3,63.1,Female
171.6,78.5,Male
169.2,75.2,Male
174.4,80.6,Male
167.6,62.5,Female
159.3,57.1,Female
175.0,87.3,Female
177.1,77.2,Male
167.7,76.8,Female
168.1,67.4,Female
169.7,71.8,Male
168.3,65.3,Male
177.5,95.2,Male
163.4,68.8,Female
182.9,81.1,Male
174.1,83.6,Male
168.8,85.1,Male
171.2,65.8,Male
158.7,71.4,Female
156.5,58.4,Female
170.2,74.7,Male
177.6,76.1,Male
168.4,73.8,Female
153.6,51.4,Female
172.4,78.3,Male
165.8,63.0,Female
168.6,66.3,Female
160.8,62.8,Female
176.6,62.2,Male
182.5,89.8,Male
159.7,74.6,Female
162.0,64.3,Female
173.5,94.7,Male
166.2,75.9,Female
166.9,72.3,Female
175.5,87.9,Male
171.7,90.0,Male
173.6,89.3,Male
176.3,76.3,Male
187.2,81.8,Male
162.1,64.6,Female
164.2,56.8,Female
176.9,76.4,Male
163.4,65.6,Female
190.0,103.1,Male
168.0,70.6,Female
171.3,73.6,Male
154.9,56.2,Female
165.7,77.9,Female
183.3,94.0,Male
173.6,79.4,Male
163.6,65.0,Female
171.6,77.6,Male
166.0,71.2,Male
163.5,66.5,Male
174.2,62.8,Male
177.6,74.7,Male
174.6,85.9,Female
165.4,74.9,Female
163.6,67.7,Male
162.4,59.0,Female
171.1,77.0,Male
171.8,70.1,Male
164.4,73.0,Female
160.0,56.2,Female
177.5,77.2,Male
165.8,73.1,Female
164.8,62.6,Female
175.9,82.6,Male
168.4,70.0,Female
163.2,72.1,Female
174.4,85.2,Male
165.7,69.0,Male
158.2,51.1,Female
161.5,56.6,Female
188.6,97.9,Male
176.7,76.2,Male
170.5,88.3,Female
184.4,83.4,Male
172.7,72.3,Male
151.9,52.1,Female
179.2,87.4,Male
170.7,80.2,Female
157.6,69.5,Female
164.2,55.0,Female
166.1,81.0,Male
160.7,74.5,Male
145.8,56.4,Female
163.9,56.9,Female
173.7,95.5,Male
150.2,47.4,Female
170.9,79.1,Male
183.8,94.9,Male
171.9,81.6,Male
183.4,94.9,Male
171.5,74.4,Male
182.0,93.9,Female
188.6,85.3,Male
174.3,78.4,Male
163.9,73.1,Female
178.8,91.7,Male
174.1,83.6,Male
160.9,63.5,Female
145.8,47.4,Female
165.6,65.9,Female
161.8,63.9,Female
164.0,62.0,Female
167.4,69.2,Male
187.3,90.6,Male
175.3,97.2,Male
167.3,77.8,Female
173.2,85.3,Male
170.5,65.5,Male
157.0,71.7,Female
164.5,77.7,Male
179.2,75.7,Male
153.9,65.4,Female
172.0,88.7,Male
176.5,72.7,Male
159.5,72.3,Female
165.5,60.1,Female
178.0,95.7,Male
169.9,80.0,Male
177.4,73.5,Male
174.8,91.0,Male
169.8,70.0,Male
167.5,71.9,Female
175.1,80.7,Male
186.6,94.7,Male
170.8,66.7,Female
156.9,70.0,Female
174.8,73.5,Male
172.4,82.6,Female
165.8,72.2,Male
159.1,67.6,Female
186.2,103.0,Male
167.0,73.6,Female
175.6,91.3,Male
173.8,81.9,Male
162.5,62.9,Female
191.8,111.4,Male
174.9,73.3,Male
168.2,71.6,Male
174.8,83.4,Male
180.8,93.3,Male
159.1,54.8,Female
177.3,82.3,Male
174.1,87.9,Male
161.8,53.9,Female
149.6,55.6,Female
166.7,71.8,Female
161.6,64.8,Male
173.7,78.7,Female
173.4,75.2,Male
190.6,99.6,Male
159.8,46.5,Female
165.6,72.2,Female
180.5,81.8,Male
177.7,93.4,Male
173.4,68.6,Female
162.2,68.7,Male
157.5,61.1,Female
162.7,62.4,Female
164.6,71.3,Female
174.8,67.0,Male
175.0,72.3,Male
171.3,80.5,Female
183.2,78.1,Male
179.5,76.2,Male
162.8,73.4,Female
169.8,81.7,Male
173.0,67.8,Male
163.9,66.4,Female
167.4,64.5,Male
156.1,47.7,Female
168.1,62.9,Male
183.2,78.1,Male
178.7,82.2,Male
181.0,86.3,Male
192.8,94.8,Male
163.2,74.6,Male
185.6,93.4,Male
168.4,71.4,Male
156.8,64.1,Female
169.9,56.2,Male
178.9,75.8,Male
167.5,62.5,Female
182.0,79.7,Male
164.3,67.5,Female
152.8,42.8,Female
162.7,67.1,Female
164.3,78.4,Female
166.9,79.2,Male
151.0,49.1,Female
186.7,88.4,Male
179.6,90.2,Male
150.8,65.5,Female
158.5,63.9,Female
159.8,67.7,Female
179.3,79.3,Male
165.3,63.2,Female
158.6,62.0,Female
181.3,91.5,Male
167.8,59.8,Female
173.7,74.0,Male
169.0,59.9,Male
160.3,63.9,Female
170.1,81.5,Male
182.6,79.5,Male
168.6,68.0,Female
170.0,75.0,Male
159.6,64.1,Female
169.3,66.7,Male
186.8,112.5,Male
174.3,73.4,Male
178.5,78.5,Male
168.1,67.3,Female
155.6,64.9,Female
169.3,80.2,Female
180.6,82.0,Male
155.1,68.1,Female
168.9,79.7,Male
181.3,105.6,Male
162.7,56.7,Female
179.1,80.1,Male
171.7,73.9,Female
162.8,71.4,Female
165.9,68.1,Female
168.7,68.4,Female
168.6,70.1,Male
162.5,72.8,Female
165.0,71.8,Female
164.1,59.8,Female
164.4,76.3,Female
167.3,58.9,Female
180.6,85.8,Male
171.8,75.2,Male
156.0,66.9,Female
170.7,79.2,Male
172.8,66.7,Male
177.2,73.4,Male
154.3,54.6,Female
155.4,62.2,Female
160.1,61.8,Female
162.0,69.2,Female
180.0,102.6,Male
166.2,65.8,Female
162.8,66.4,Female
152.8,67.5,Female
180.5,96.6,Male
168.3,81.7,Male
170.4,62.1,Female
147.5,50.0,Female
152.9,67.2,Female
168.5,64.7,Female
189.6,87.5,Male
168.7,72.9,Male
173.9,70.9,Male
153.7,64.8,Female
161.5,63.8,Female
177.7,81.1,Male
166.7,75.7,Male
180.5,85.1,Male
155.3,43.4,Female
162.7,60.0,Female
171.2,78.9,Male
167.0,65.3,Female
168.2,77.8,Male
193.6,94.7,Male
148.2,35.5,Female
166.5,74.0,Male
169.2,63.0,Female
158.9,67.4,Female
171.5,65.7,Male
169.0,62.7,Female
165.2,66.5,Female
155.3,55.6,Male
162.1,76.2,Female
180.2,75.0,Male
174.1,68.2,Male
160.2,71.0,Female
179.2,72.5,Male
175.4,84.0,Male
155.2,63.1,Female
175.9,76.8,Male
162.2,62.4,Female
173.4,78.0,Male
161.0,70.4,Female
180.5,88.7,Male
159.5,56.2,Female
170.5,71.7,Male
155.6,58.4,Female
176.8,86.8,Male
160.9,73.4,Female
166.0,70.5,Male
184.9,83.6,Male
172.1,79.3,Male
168.5,66.6,Female
174.1,75.7,Male
174.1,61.2,Female
162.8,61.9,Male
184.6,78.7,Male
182.6,100.9,Male
161.1,58.6,Female
157.2,62.3,Female
164.6,77.4,Female
177.5,68.6,Male
166.4,69.2,Male
185.5,87.0,Male
160.9,68.0,Female
160.8,71.0,Female
160.7,58.5,Female
181.9,78.7,Male
170.1,83.0,Female
149.8,63.4,Female
156.4,65.9,Male
174.0,99.3,Male
176.8,74.1,Male
174.5,87.1,Male
160.4,50.4,Female
187.2,83.6,Male
179.8,77.5,Male
173.2,85.3,Female
169.8,64.7,Male
167.5,69.5,Female
173.2,79.2,Male
167.8,66.0,Male
170.9,67.8,Male
159.9,57.5,Female
160.4,64.8,Female
172.7,88.5,Female
166.0,80.5,Male
155.4,63.1,Female
167.9,82.9,Female
167.9,67.2,Female
171.0,83.4,Male
162.1,65.8,Female
170.9,68.7,Female
175.0,85.5,Male
154.1,64.0,Female
173.4,73.2,Male
175.6,87.3,Male
170.7,73.9,Female
155.6,65.4,Female
166.5,64.8,Male
179.2,84.0,Male
155.8,72.9,Male
163.5,66.5,Female
162.9,70.5,Female
171.2,80.1,Male
173.1,75.9,Male
165.6,70.7,Female
163.0,66.1,Female
162.3,73.1,Female
190.8,90.0,Male
176.8,86.8,Male
171.9,71.9,Male
165.7,63.2,Female
152.0,49.0,Female
185.3,84.3,Male
162.2,68.1,Male
176.3,92.6,Male
171.7,68.5,Male
162.6,70.5,Male
174.4,93.1,Male
161.2,60.8,Female
166.0,86.3,Female
171.4,82.7,Male
163.7,56.4,Female
156.8,55.6,Female
157.2,67.0,Female
168.7,65.0,Female
176.9,75.5,Male
184.3,94.0,Male
175.8,64.4,Male
165.9,59.4,Female
176.1,86.4,Male
180.7,85.7,Male
157.7,68.8,Male
163.5,63.0,Female
165.4,70.9,Male
186.2,105.2,Male
167.3,84.0,Male
179.6,90.0,Male
160.2,58.4,Female
168.9,75.1,Female
179.3,88.0,Male
175.5,77.3,Male
166.9,57.4,Male
184.7,76.9,Male
166.7,87.3,Female
169.3,78.8,Male
175.0,69.0,Male
166.1,68.7,Female
165.3,61.8,Female
167.5,69.7,Female
149.2,58.7,Female
185.9,91.0,Male
148.1,46.8,Female
155.4,60.1,Female
161.2,66.5,Female
162.6,59.8,Female
168.5,62.5,Female
174.6,81.6,Male
162.8,65.3,Female
169.2,82.2,Male
176.9,84.2,Male
166.9,63.1,Female
181.3,76.6,Male
162.8,61.5,Female
174.7,86.7,Male
173.9,73.7,Male
179.8,84.4,Male
175.1,92.7,Male
173.6,85.5,Male
181.3,90.0,Male
178.7,92.9,Male
166.5,69.9,Female
170.7,65.7,Male
167.8,65.4,Female
167.3,70.6,Female
152.8,51.5,Female
184.8,88.2,Male
167.3,78.5,Male
165.1,69.6,Female
158.9,51.7,Female
176.8,87.8,Male
146.2,50.0,Female
181.1,83.6,Male
169.9,80.2,Male
170.5,72.7,Male
183.0,98.4,Male
161.1,62.4,Female
156.3,53.2,Female
185.9,91.5,Male
172.5,84.7,Male
155.6,64.7,Female
173.7,78.7,Male
164.7,72.5,Female
165.9,65.3,Female
168.5,66.6,Male
163.1,77.9,Male
180.3,79.2,Male
189.5,87.1,Male
168.5,63.4,Male
161.4,64.9,Female
166.7,71.4,Male
159.9,59.2,Female
169.9,84.6,Female
158.1,59.7,Female
189.4,88.1,Male
159.8,69.1,Female
166.3,68.2,Female
176.5,86.2,Male
180.2,88.8,Male
172.8,86.7,Male
184.1,83.8,Male
175.5,99.2,Male
154.6,53.0,Female
176.0,77.0,Male
167.0,67.7,Female
175.7,79.1,Male
159.3,70.0,Female
159.1,62.4,Female
176.6,58.8,Male
180.7,89.6,Male
162.5,65.2,Female
160.5,69.2,Female
182.0,93.2,Male
182.2,83.8,Male
160.9,66.4,Female
178.6,64.3,Male
162.3,68.8,Female
166.8,67.6,Female
181.2,101.9,Male
177.9,86.7,Male
158.6,71.9,Male
179.7,93.1,Male
158.0,65.5,Female
173.4,74.5,Female
172.6,91.4,Male
183.4,92.7,Male
178.4,83.9,Male
163.1,69.9,Female
174.4,65.4,Female
159.6,63.9,Female
188.2,77.8,Male
156.0,57.4,Male
160.3,66.2,Female
164.0,70.3,Female
166.8,77.4,Female
160.5,69.3,Male
182.8,92.4,Male
160.7,54.8,Female
172.5,72.2,Male
186.0,98.3,Male
177.0,88.3,Male
163.8,71.4,Female
157.1,58.1,Female
167.2,67.6,Female
159.5,62.7,Female
158.3,66.0,Female
169.0,74.2,Female
162.1,54.5,Female
182.6,85.0,Male
155.8,54.5,Female
164.2,65.6,Female
178.3,78.9,Male
161.5,66.1,Female
175.8,92.1,Male
174.0,79.9,Male
183.4,93.3,Male
161.2,68.1,Female
178.4,88.3,Male
164.1,64.1,Male
152.4,55.9,Female
167.3,66.5,Female
164.6,77.3,Female
166.0,65.8,Male
169.3,63.9,Female
159.1,57.7,Female
166.3,78.6,Male
157.4,60.0,Female
169.3,82.2,Male
152.8,57.7,Female
162.5,70.4,Female
161.6,57.8,Female
156.6,59.7,Female
163.4,69.2,Male
177.2,81.3,Female
181.1,91.4,Male
157.4,50.2,Female
173.5,100.4,Male
166.6,62.4,Female
177.8,81.4,Male
160.2,61.4,Female
164.2,69.9,Female
178.4,66.9,Male
170.0,78.0,Male
174.1,80.4,Male
170.7,67.6,Female
182.2,87.9,Male
161.4,66.7,Female
169.6,81.3,Male
157.5,51.5,Female
155.6,55.6,Female
152.3,49.7,Female
170.5,75.4,Male
167.4,57.2,Female
165.3,73.9,Female
172.4,87.0,Male
174.9,87.1,Male
178.7,89.6,Male
170.3,66.5,Female
179.7,82.7,Male
174.7,78.9,Male
153.8,58.5,Female
186.5,95.5,Male
175.7,91.2,Male
163.2,73.8,Female
177.7,89.7,Male
153.9,54.6,Female
172.8,83.2,Male
169.8,69.4,Female
177.0,75.6,Male
177.5,63.3,Male
149.2,55.9,Female
176.7,83.1,Male
195.3,93.9,Male
163.7,57.0,Female
161.7,60.8,Female
162.7,67.3,Female
172.2,78.6,Male
167.4,81.5,Male
160.8,72.9,Female
165.3,69.8,Female
181.5,68.9,Male
168.9,76.1,Female
168.2,83.0,Male
175.6,84.6,Male
186.2,84.7,Male
162.7,64.5,Female
152.8,52.1,Female
175.2,73.3,Male
166.1,45.9,Female
161.1,68.6,Female
157.4,53.8,Female
180.9,80.2,Male
161.6,66.1,Female
161.7,57.3,Female
155.4,49.0,Female
151.7,60.4,Female
174.9,78.2,Male
169.1,73.6,Male
167.2,72.9,Female
153.7,50.0,Female
161.6,71.3,Female
158.0,56.3,Female
153.1,57.2,Female
160.3,67.2,Female
193.6,96.3,Male
163.4,48.2,Female
172.7,87.9,Male
164.7,71.7,Female
171.7,86.2,Male
183.1,87.6,Male
177.0,69.3,Male
170.3,70.9,Male
171.0,79.1,Male
175.6,85.7,Male
172.4,76.8,Female
174.6,73.6,Male
154.9,54.0,Female
157.1,71.2,Female
160.4,59.4,Female
176.9,73.4,Male
163.7,73.4,Female
173.0,81.2,Male
175.7,74.5,Male
170.7,72.1,Female
159.2,62.3,Female
174.1,82.3,Male
162.8,75.2,Female
169.3,65.0,Female
159.7,70.3,Female
167.0,72.8,Female
166.9,60.7,Female
168.3,71.4,Male
166.4,75.6,Male
184.9,93.8,Male
164.3,52.7,Female
159.8,63.2,Female
186.5,85.6,Male
160.8,66.2,Female
154.8,50.2,Female
169.1,73.0,Male
187.5,80.7,Male
160.2,68.4,Female
164.8,81.5,Female
175.4,82.9,Male
173.1,76.2,Male
158.4,67.2,Female
155.6,62.4,Female
184.9,92.9,Male
177.9,81.1,Male
172.9,89.4,Male
174.7,64.5,Male
166.3,74.6,Male
181.1,103.2,Male
175.5,98.2,Male
171.1,83.4,Male
168.2,70.9,Female
172.8,67.8,Male
165.7,56.1,Female
166.0,78.1,Female
164.7,72.5,Female
176.2,66.6,Male
168.6,70.2,Female
163.6,69.6,Female
178.0,82.7,Male
151.3,51.7,Female
160.0,67.5,Female
161.1,66.1,Male
178.1,82.1,Male
168.9,78.2,Male
163.1,66.6,Female
167.1,78.6,Male
162.2,61.0,Female
165.0,65.2,Female
151.8,63.4,Female
176.2,83.9,Male
186.3,80.0,Male
169.3,76.3,Female
174.1,74.8,Male
191.1,94.8,Male
159.8,54.3,Female
172.9,72.7,Male
176.9,73.5,Male
184.7,83.7,Male
188.4,99.3,Male
156.8,53.8,Female
165.2,70.9,Male
164.9,70.2,Female
154.5,60.2,Female
169.7,65.5,Female
164.5,57.8,Female
153.2,47.0,Female
171.3,75.5,Male
155.7,69.3,Female
157.7,57.9,Female
173.3,74.9,Male
177.0,72.0,Male
169.9,61.9,Female
167.9,80.0,Female
161.1,64.7,Female
177.2,83.7,Male
172.5,74.0,Female
177.8,86.5,Male
159.6,62.8,Female
158.8,71.9,Female
177.2,93.2,Male
168.9,66.2,Male
171.2,77.7,Male
169.6,72.6,Male
179.8,84.2,Male
166.3,66.4,Male
169.2,73.6,Male
174.7,83.7,Male
178.2,77.9,Male
166.2,73.6,Female
166.4,82.1,Male
165.1,61.2,Female
166.1,68.6,Female
177.6,66.5,Male
170.2,67.7,Male
156.6,48.9,Female
161.9,55.6,Female
159.7,61.7,Female
174.2,80.0,Female
166.5,81.3,Female
156.2,52.0,Female
173.0,78.7,Male
163.9,61.6,Female
171.5,69.9,Male
160.3,60.3,Female
156.1,61.7,Female
186.1,95.0,Male
163.8,70.5,Male
176.3,88.6,Male
160.4,51.8,Female
156.5,71.0,Female
174.6,76.2,Male
184.4,87.3,Male
166.7,79.1,Female
156.3,67.2,Male
178.4,87.3,Male
161.7,74.1,Male
174.8,82.0,Female
165.8,67.0,Female
172.0,75.2,Female
189.3,94.8,Male
152.8,48.1,Female
175.2,82.1,Male
169.5,63.9,Female
149.9,42.8,Female
163.5,69.8,Female
161.3,60.6,Female
170.5,75.4,Female
181.4,73.2,Male
170.3,80.4,Male
169.6,78.9,Male
176.8,66.0,Male
173.1,79.4,Male
163.6,59.9,Female
186.3,86.0,Male
162.4,56.9,Female
182.9,87.2,Male
184.5,89.8,Male
167.4,77.8,Female
167.6,73.4,Female
188.6,99.9,Male
185.2,92.8,Male
154.7,54.2,Female
177.1,76.0,Male
169.0,80.3,Male
180.1,95.1,Male
160.8,62.4,Female
158.7,57.5,Female
164.4,68.1,Male
170.1,58.8,Male
180.7,72.0,Male
180.0,77.4,Male
183.4,92.4,Male
175.9,91.3,Male
166.0,67.3,Male
167.2,59.7,Male
160.9,64.6,Female
175.2,75.6,Male
171.9,74.9,Male
164.2,78.9,Female
160.3,60.7,Female
172.5,75.9,Male
166.8,76.2,Male
167.9,73.4,Female
163.4,68.8,Female
155.6,62.5,Female
183.2,88.4,Male
151.6,59.5,Female
164.1,82.5,Male
158.9,57.2,Female
157.6,59.7,Female
163.2,66.8,Female
153.7,51.5,Female
163.3,75.7,Male
183.9,80.5,Male
167.5,70.9,Male
181.0,75.9,Male
171.8,64.5,Male
172.8,68.3,Male
179.5,85.7,Male
150.9,56.0,Female
160.7,75.0,Female
160.4,82.4,Female
173.4,91.7,Male
180.9,87.4,Male
162.5,58.3,Female
169.6,73.2,Male
176.4,78.9,Male
170.7,94.1,Male
161.6,77.4,Female
166.6,57.0,Female
155.3,54.4,Female
163.5,75.0,Female
175.2,69.8,Male
187.7,87.7,Male
163.4,72.7,Female
178.1,87.1,Male
171.4,62.3,Male
179.2,90.4,Male
152.0,76.2,Female
168.2,79.7,Female
170.2,70.3,Male
163.3,71.9,Female
168.9,71.9,Female
164.2,69.8,Female
175.0,78.3,Male
182.3,92.1,Male
167.2,67.4,Male
154.2,66.8,Female
168.6,66.5,Female
184.3,87.3,Male
173.3,70.9,Male
152.5,58.6,Female
160.8,63.3,Female
158.7,53.3,Female
159.2,58.8,Female
161.0,72.8,Female
173.3,62.4,Female
172.7,81.8,Male
173.8,60.4,Female
166.3,63.6,Female
163.8,68.2,Female
182.6,96.3,Male
174.6,88.1,Male
154.6,50.7,Female
161.5,68.4,Female
157.0,63.6,Female
168.6,86.3,Male
176.9,84.5,Male
160.7,66.3,Female
161.9,72.1,Female
174.0,79.0,Male
176.3,69.1,Male
179.6,92.0,Male
162.6,71.7,Female
181.6,84.3,Male
170.5,82.6,Male
184.2,74.3,Male
174.8,74.2,Male
182.4,80.1,Male
168.7,66.7,Male
167.0,64.5,Male
170.2,72.6,Male
172.5,77.3,Male
182.0,84.5,Male
179.5,95.2,Male
156.3,60.9,Male
169.0,66.7,Female
182.6,79.3,Male
156.2,70.9,Female
174.2,79.8,Male
159.1,63.8,Female
170.3,81.8,Male
161.6,72.4,Female
149.9,65.2,Female
172.8,88.6,Male
180.0,79.5,Male
163.2,62.1,Female
164.6,65.6,Female
166.8,64.8,Female
144.9,45.6,Female
164.6,63.1,Female
195.7,101.8,Male
158.7,59.3,Female
179.5,78.3,Male
175.5,92.8,Male
179.7,95.8,Male
176.5,88.7,Male
186.8,86.8,Male
162.6,58.7,Female
177.5,90.8,Male
170.5,77.8,Male
174.7,76.5,Male
173.9,85.8,Female
175.6,78.2,Male
178.2,85.3,Male
159.7,67.2,Female
155.4,66.9,Female
159.0,50.9,Female
186.3,72.1,Male
174.2,84.6,Male
170.6,83.1,Male
167.2,70.0,Male
181.6,90.9,Male
182.8,80.6,Male
183.6,95.1,Male
166.4,71.2,Female
154.1,59.4,Female
171.9,80.6,Male
181.8,91.0,Male
161.8,66.3,Female
180.1,81.5,Male
176.6,85.1,Male
157.5,48.2,Female
165.8,70.2,Female
184.4,85.1,Male
164.1,62.8,Male
161.5,59.7,Female
154.8,49.0,Female
181.9,91.2,Male
166.1,67.5,Female
165.7,86.3,Female
171.5,82.6,Male
168.6,70.8,Female
161.3,69.0,Female
171.3,76.6,Male
162.0,73.9,Female
170.2,89.1,Male
167.7,64.1,Male
157.8,62.6,Female
154.5,77.3,Female
177.2,83.5,Male
162.1,62.7,Female
196.3,108.2,Male
167.1,61.6,Male
180.0,74.7,Male
167.7,65.4,Female
162.0,65.6,Female
186.3,90.6,Male
155.3,64.0,Female
185.4,92.3,Male
173.9,67.6,Male
160.6,72.5,Female
161.5,66.7,Female
171.3,71.4,Female
177.3,79.1,Male
160.1,54.8,Female
169.7,67.9,Male
179.3,82.4,Male
169.7,65.3,Male
165.1,72.6,Male
180.4,87.7,Male
179.9,67.0,Male
154.8,49.8,Female
156.8,70.3,Female
164.8,73.4,Female
164.5,75.6,Female
162.7,64.1,Male
170.5,64.4,Female
156.2,67.9,Female
165.6,67.2,Female
